0, 1, 50.5690, 0.01734, 0.64412, 0.99915
1, 1, 50.5740, 0.01697, 0.644, 0.99915
2, 2, 51.2686, 0.01697, 0.64351, 0.99915
3, 2, 51.2686, 0.01673, 0.64302, 0.99915
4, 2, 51.2686, 0.01697, 0.64278, 0.99915
5, 2, 51.2686, 0.01697, 0.6429, 0.99915
6, 2, 51.2686, 0.01673, 0.64302, 0.99915
7, 2, 51.2686, 0.01673, 0.64266, 0.99915
8, 2, 51.2686, 0.0166, 0.64168, 0.99915
9, 2, 51.2686, 0.01685, 0.64266, 0.99915
10, 2, 51.2686, 0.01685, 0.64253, 0.99915
11, 2, 51.2686, 0.01721, 0.64095, 0.99915
12, 2, 51.2686, 0.01685, 0.63912, 0.99915
13, 2, 51.2686, 0.01648, 0.63887, 0.99915
14, 2, 51.2686, 0.01697, 0.6407, 0.99915
15, 2, 51.2686, 0.01709, 0.64107, 0.99915
16, 2, 51.2686, 0.01697, 0.64205, 0.99915
17, 2, 51.2686, 0.01709, 0.64278, 0.99915
18, 2, 51.2686, 0.01721, 0.64376, 0.99915
19, 2, 51.2686, 0.01697, 0.64376, 0.99915
20, 2, 51.2686, 0.01685, 0.64339, 0.99915
21, 2, 51.2686, 0.01697, 0.64314, 0.99915
22, 2, 51.2686, 0.01697, 0.64339, 0.99915
23, 2, 51.2686, 0.01697, 0.64327, 0.99915
24, 2, 51.2686, 0.01697, 0.64327, 0.99915
25, 2, 51.2686, 0.01697, 0.6418, 0.99915
26, 2, 51.2686, 0.01697, 0.64046, 0.99915
27, 2, 51.2686, 0.01673, 0.64034, 0.99915
28, 2, 51.2686, 0.01685, 0.64021, 0.99915
29, 2, 51.2686, 0.01673, 0.64021, 0.99915
30, 2, 51.2686, 0.01709, 0.64131, 0.99915
31, 2, 51.2686, 0.0166, 0.64205, 0.99915
32, 2, 51.2686, 0.0166, 0.64205, 0.99915
33, 2, 51.2686, 0.01697, 0.64229, 0.99915
34, 2, 51.2686, 0.01709, 0.64205, 0.99915
35, 2, 51.2686, 0.01709, 0.64278, 0.99915
36, 2, 51.2686, 0.01709, 0.64241, 0.99915
37, 2, 51.2686, 0.01697, 0.64192, 0.99915
38, 2, 51.2686, 0.01673, 0.64253, 0.99915
39, 2, 51.2686, 0.01673, 0.64376, 0.99915
40, 2, 51.2696, 0.01685, 0.64437, 0.99915
41, 2, 51.2696, 0.01673, 0.64485, 0.99915
42, 2, 51.2696, 0.01673, 0.64449, 0.99915
43, 2, 51.2696, 0.01673, 0.64339, 0.99915
44, 2, 51.2696, 0.01709, 0.6429, 0.99915
45, 2, 51.2696, 0.01697, 0.64144, 0.99915
46, 2, 51.2696, 0.01709, 0.64009, 0.99915
47, 2, 51.2696, 0.01697, 0.63997, 0.99915
48, 2, 51.2696, 0.0166, 0.64021, 0.99915
49, 2, 51.2696, 0.0166, 0.6396, 0.99915
50, 2, 51.2696, 0.01697, 0.63997, 0.99915
51, 2, 51.2696, 0.01697, 0.63997, 0.99915
52, 2, 51.2696, 0.01709, 0.64131, 0.99915
53, 2, 51.2696, 0.01673, 0.64241, 0.99915
54, 2, 51.2696, 0.01709, 0.64241, 0.99915
55, 2, 51.2696, 0.01685, 0.64278, 0.99915
56, 2, 51.2696, 0.01697, 0.64266, 0.99915
57, 2, 51.2696, 0.01697, 0.6429, 0.99915
58, 2, 51.2696, 0.0166, 0.64278, 0.99915
59, 2, 51.2696, 0.01685, 0.64253, 0.99915
60, 2, 51.2696, 0.01685, 0.64278, 0.99915
61, 2, 51.2696, 0.01673, 0.64314, 0.99915
62, 2, 51.2696, 0.01697, 0.64314, 0.99915
63, 2, 51.2696, 0.01685, 0.64278, 0.99915
64, 2, 51.2696, 0.01673, 0.64192, 0.99915
65, 2, 51.2696, 0.01709, 0.6418, 0.99915
66, 3, 51.3076, 0.01721, 0.64168, 0.99915
67, 3, 51.3076, 0.01673, 0.64217, 0.99915
68, 3, 51.3076, 0.01685, 0.64192, 0.99915
69, 4, 51.3406, 0.01673, 0.64156, 0.99915
70, 4, 51.3406, 0.01709, 0.64107, 0.99915
71, 4, 51.3406, 0.01709, 0.64034, 0.99915
72, 5, 51.3736, 0.01709, 0.63973, 0.99915
73, 5, 51.3736, 0.01697, 0.6396, 0.99915
74, 5, 51.3736, 0.01709, 0.63924, 0.99915
75, 6, 51.4065, 0.01685, 0.63716, 0.99915
76, 6, 51.4075, 0.01709, 0.63619, 0.99915
77, 6, 51.4075, 0.01709, 0.63521, 0.99915
78, 7, 51.4395, 0.01697, 0.63728, 0.99915
79, 7, 51.4395, 0.01673, 0.63863, 0.99915
80, 7, 51.4395, 0.01721, 0.63948, 0.99915
81, 8, 51.4735, 0.01709, 0.63875, 0.99915
82, 8, 51.4735, 0.01709, 0.64009, 0.99915
83, 8, 51.4745, 0.01709, 0.64119, 0.99915
84, 9, 51.5065, 0.01673, 0.6407, 0.99915
85, 9, 51.5065, 0.01685, 0.64131, 0.99915
86, 9, 51.5065, 0.01697, 0.6407, 0.99915
87, 10, 51.5395, 0.01697, 0.64083, 0.99915
88, 10, 51.5395, 0.01697, 0.64095, 0.99915
89, 10, 51.5395, 0.01697, 0.64083, 0.99915
90, 11, 51.5735, 0.01673, 0.64119, 0.99915
91, 11, 51.5735, 0.01685, 0.64156, 0.99915
92, 11, 51.5735, 0.01685, 0.64083, 0.99915
93, 12, 51.6064, 0.01685, 0.64107, 0.99915
94, 12, 51.6064, 0.01709, 0.64119, 0.99915
95, 12, 51.6064, 0.01673, 0.64144, 0.99915
96, 12, 51.6064, 0.01673, 0.64095, 0.99915
97, 13, 51.6404, 0.01697, 0.64229, 0.99915
98, 13, 51.6404, 0.01685, 0.64253, 0.99915
99, 13, 51.6404, 0.01685, 0.64278, 0.99915
100, 14, 51.6724, 0.0166, 0.64168, 0.99915
101, 14, 51.6734, 0.01673, 0.6407, 0.99915
102, 14, 51.6734, 0.01721, 0.63924, 0.99915
103, 15, 51.7064, 0.01697, 0.63899, 0.99915
104, 15, 51.7064, 0.01685, 0.63863, 0.99915
105, 15, 51.7064, 0.01697, 0.63826, 0.99915
106, 16, 51.7393, 0.01648, 0.63814, 0.99915
107, 16, 51.7393, 0.01709, 0.63838, 0.99915
108, 16, 51.7393, 0.01697, 0.63948, 0.99915
109, 17, 51.7723, 0.01709, 0.63985, 0.99915
110, 17, 51.7723, 0.0166, 0.63851, 0.99915
111, 17, 51.7723, 0.01709, 0.63826, 0.99915
112, 18, 51.8063, 0.01673, 0.63814, 0.99915
113, 18, 51.8063, 0.01709, 0.63887, 0.99915
114, 18, 51.8063, 0.01673, 0.63851, 0.99915
115, 19, 51.8392, 0.01685, 0.63875, 0.99915
116, 19, 51.8392, 0.01685, 0.63973, 0.99915
117, 19, 51.8392, 0.01673, 0.64034, 0.99915
118, 20, 51.8722, 0.01721, 0.64131, 0.99915
119, 20, 51.8722, 0.01697, 0.64009, 0.99915
120, 20, 51.8732, 0.01685, 0.6396, 0.99915
121, 21, 51.9052, 0.01673, 0.63899, 0.99915
122, 21, 51.9052, 0.01697, 0.6396, 0.99915
123, 21, 51.9052, 0.01685, 0.63948, 0.99915
124, 22, 51.9392, 0.01697, 0.63912, 0.99915
125, 22, 51.9402, 0.01697, 0.63973, 0.99915
126, 22, 51.9402, 0.01709, 0.63912, 0.99915
127, 23, 51.9721, 0.01673, 0.63826, 0.99915
128, 23, 51.9731, 0.01673, 0.63753, 0.99915
129, 23, 51.9731, 0.01721, 0.63704, 0.99915
130, 24, 52.0052, 0.01697, 0.63716, 0.99915
131, 24, 52.0052, 0.01721, 0.63838, 0.99915
132, 24, 52.0052, 0.01673, 0.63863, 0.99915
133, 25, 52.0381, 0.01709, 0.6379, 0.99915
134, 25, 52.0381, 0.01685, 0.63728, 0.99915
135, 25, 52.0381, 0.01709, 0.63716, 0.99915
136, 26, 52.0721, 0.01673, 0.63753, 0.99915
137, 26, 52.0721, 0.0166, 0.63802, 0.99915
138, 26, 52.0721, 0.01599, 0.6357, 0.99915
139, 27, 52.1051, 0.01685, 0.63606, 0.99915
140, 27, 52.1051, 0.01685, 0.63545, 0.99915
141, 27, 52.1051, 0.0166, 0.63765, 0.99915
142, 28, 52.1380, 0.01709, 0.63765, 0.99915
143, 28, 52.1380, 0.01673, 0.63741, 0.99915
144, 28, 52.1380, 0.01709, 0.63716, 0.99915
145, 29, 52.1710, 0.01697, 0.63655, 0.99915
146, 29, 52.1710, 0.01648, 0.63619, 0.99915
147, 29, 52.1710, 0.01697, 0.63728, 0.99915
148, 30, 52.2040, 0.01685, 0.63875, 0.99915
149, 30, 52.2040, 0.01697, 0.63924, 0.99915
150, 30, 52.2040, 0.01709, 0.63912, 0.99915
151, 31, 52.2380, 0.01685, 0.63912, 0.99915
152, 31, 52.2380, 0.01685, 0.6396, 0.99915
153, 31, 52.2380, 0.01673, 0.63973, 0.99915
154, 32, 52.2709, 0.01709, 0.63924, 0.99915
155, 32, 52.2709, 0.01697, 0.63899, 0.99915
156, 32, 52.2709, 0.01685, 0.63973, 0.99915
157, 33, 52.3039, 0.0166, 0.64009, 0.99915
158, 33, 52.3039, 0.01685, 0.6396, 0.99915
159, 33, 52.3039, 0.01697, 0.63912, 0.99915
160, 34, 52.3369, 0.01734, 0.63997, 0.99915
161, 34, 52.3369, 0.01697, 0.64058, 0.99915
162, 34, 52.3379, 0.01697, 0.64095, 0.99915
163, 35, 52.3709, 0.01685, 0.64083, 0.99915
164, 35, 52.3709, 0.01697, 0.6407, 0.99915
165, 35, 52.3709, 0.0166, 0.63985, 0.99915
166, 36, 52.4038, 0.01685, 0.64034, 0.99915
167, 36, 52.4038, 0.01709, 0.64168, 0.99915
168, 36, 52.4038, 0.01673, 0.63887, 0.99915
169, 37, 52.4368, 0.01697, 0.63777, 0.99915
170, 37, 52.4368, 0.01697, 0.63912, 0.99915
171, 37, 52.4368, 0.01697, 0.63973, 0.99915
172, 38, 52.4708, 0.01685, 0.63924, 0.99915
173, 38, 52.4708, 0.01685, 0.63814, 0.99915
174, 38, 52.4708, 0.01697, 0.63692, 0.99915
175, 39, 52.5038, 0.01685, 0.63643, 0.99915
176, 39, 52.5038, 0.01709, 0.63728, 0.99915
177, 39, 52.5038, 0.01697, 0.6379, 0.99915
178, 40, 52.5367, 0.01709, 0.63912, 0.99915
179, 40, 52.5367, 0.01709, 0.63838, 0.99915
180, 40, 52.5367, 0.01709, 0.63814, 0.99915
181, 41, 52.5697, 0.01685, 0.63753, 0.99915
182, 41, 52.5697, 0.01697, 0.63899, 0.99915
183, 41, 52.5707, 0.01685, 0.63912, 0.99915
184, 42, 52.6037, 0.01673, 0.6379, 0.99915
185, 42, 52.6037, 0.01673, 0.63802, 0.99915
186, 42, 52.6037, 0.01673, 0.63875, 0.99915
187, 43, 52.6367, 0.01709, 0.63875, 0.99915
188, 43, 52.6367, 0.01685, 0.63802, 0.99915
189, 43, 52.6367, 0.01685, 0.63777, 0.99915
190, 44, 52.6697, 0.01697, 0.63777, 0.99915
191, 44, 52.6697, 0.01721, 0.63887, 0.99915
192, 44, 52.6697, 0.01685, 0.63936, 0.99915
193, 45, 52.7026, 0.0166, 0.64144, 0.99915
194, 45, 52.7026, 0.01709, 0.64107, 0.99915
195, 45, 52.7026, 0.01697, 0.64119, 0.99915
196, 46, 52.7356, 0.01697, 0.64131, 0.99915
197, 46, 52.7366, 0.01685, 0.64046, 0.99915
198, 46, 52.7366, 0.01685, 0.63997, 0.99915
199, 47, 52.7696, 0.01685, 0.6396, 0.99915
200, 47, 52.7696, 0.01734, 0.64412, 0.99915
201, 47, 52.7696, 0.01697, 0.644, 0.99915
202, 48, 52.8026, 0.01697, 0.64351, 0.99915
203, 48, 52.8026, 0.01673, 0.64302, 0.99915
204, 48, 52.8026, 0.01697, 0.64278, 0.99915
205, 49, 52.8355, 0.01697, 0.6429, 0.99915
206, 49, 52.8365, 0.01673, 0.64302, 0.99915
207, 49, 52.8365, 0.01673, 0.64266, 0.99915
208, 50, 52.8695, 0.0166, 0.64168, 0.99915
209, 50, 52.8695, 0.01685, 0.64266, 0.99915
210, 50, 52.8695, 0.01685, 0.64253, 0.99915
211, 50, 52.8695, 0.01721, 0.64095, 0.99915
212, 51, 52.9025, 0.01685, 0.63912, 0.99915
213, 51, 52.9025, 0.01648, 0.63887, 0.99915
214, 51, 52.9025, 0.01697, 0.6407, 0.99915
215, 52, 52.9354, 0.01709, 0.64107, 0.99915
216, 52, 52.9354, 0.01697, 0.64205, 0.99915
217, 52, 52.9354, 0.01709, 0.64278, 0.99915
218, 53, 52.9694, 0.01721, 0.64376, 0.99915
219, 53, 52.9694, 0.01697, 0.64376, 0.99915
220, 53, 52.9694, 0.01685, 0.64339, 0.99915
221, 54, 53.0024, 0.01697, 0.64314, 0.99915
222, 54, 53.0024, 0.01697, 0.64339, 0.99915
223, 54, 53.0024, 0.01697, 0.64327, 0.99915
224, 55, 53.0354, 0.01697, 0.64327, 0.99915
225, 55, 53.0354, 0.01697, 0.6418, 0.99915
226, 55, 53.0354, 0.01697, 0.64046, 0.99915
227, 56, 53.0683, 0.01673, 0.64034, 0.99915
228, 56, 53.0683, 0.01685, 0.64021, 0.99915
229, 56, 53.0683, 0.01673, 0.64021, 0.99915
230, 57, 53.1023, 0.01709, 0.64131, 0.99915
231, 57, 53.1023, 0.0166, 0.64205, 0.99915
232, 57, 53.1023, 0.0166, 0.64205, 0.99915
233, 58, 53.1353, 0.01697, 0.64229, 0.99915
234, 58, 53.1353, 0.01709, 0.64205, 0.99915
235, 58, 53.1353, 0.01709, 0.64278, 0.99915
236, 59, 53.1683, 0.01709, 0.64241, 0.99915
237, 59, 53.1683, 0.01697, 0.64192, 0.99915
238, 59, 53.1683, 0.01673, 0.64253, 0.99915
239, 60, 53.2012, 0.01673, 0.64376, 0.99915
240, 60, 53.2012, 0.01685, 0.64437, 0.99915
241, 60, 53.2012, 0.01673, 0.64485, 0.99915
242, 61, 53.2352, 0.01673, 0.64449, 0.99915
243, 61, 53.2352, 0.01673, 0.64339, 0.99915
244, 61, 53.2352, 0.01709, 0.6429, 0.99915
245, 62, 53.2682, 0.01697, 0.64144, 0.99915
246, 62, 53.2682, 0.01709, 0.64009, 0.99915
247, 62, 53.2682, 0.01697, 0.63997, 0.99915
248, 63, 53.3012, 0.0166, 0.64021, 0.99915
249, 63, 53.3012, 0.0166, 0.6396, 0.99915
250, 63, 53.3012, 0.01697, 0.63997, 0.99915
251, 64, 53.3341, 0.01697, 0.63997, 0.99915
252, 64, 53.3351, 0.01709, 0.64131, 0.99915
253, 64, 53.3351, 0.01673, 0.64241, 0.99915
254, 65, 53.3682, 0.01709, 0.64241, 0.99915
255, 65, 53.3682, 0.01685, 0.64278, 0.99915
256, 65, 53.3682, 0.01697, 0.64266, 0.99915
257, 66, 53.4011, 0.01697, 0.6429, 0.99915
258, 66, 53.4011, 0.0166, 0.64278, 0.99915
259, 66, 53.4011, 0.01685, 0.64253, 0.99915
260, 67, 53.4351, 0.01685, 0.64278, 0.99915
261, 67, 53.4351, 0.01673, 0.64314, 0.99915
262, 67, 53.4351, 0.01697, 0.64314, 0.99915
263, 68, 53.4680, 0.01685, 0.64278, 0.99915
264, 68, 53.4680, 0.01673, 0.64192, 0.99915
265, 68, 53.4680, 0.01709, 0.6418, 0.99915
266, 69, 53.5010, 0.01721, 0.64168, 0.99915
267, 69, 53.5010, 0.01673, 0.64217, 0.99915
268, 69, 53.5010, 0.01685, 0.64192, 0.99915
269, 70, 53.5350, 0.01673, 0.64156, 0.99915
270, 70, 53.5350, 0.01709, 0.64107, 0.99915
271, 70, 53.5350, 0.01709, 0.64034, 0.99915
272, 71, 53.5670, 0.01709, 0.63973, 0.99915
273, 71, 53.5680, 0.01697, 0.6396, 0.99915
274, 71, 53.5680, 0.01709, 0.63924, 0.99915
275, 72, 53.5999, 0.01685, 0.63716, 0.99915
276, 72, 53.5999, 0.01709, 0.63619, 0.99915
277, 72, 53.5999, 0.01709, 0.63521, 0.99915
278, 73, 53.6339, 0.01697, 0.63728, 0.99915
279, 73, 53.6339, 0.01673, 0.63863, 0.99915
280, 73, 53.6339, 0.01721, 0.63948, 0.99915
281, 74, 53.6669, 0.01709, 0.63875, 0.99915
282, 74, 53.6669, 0.01709, 0.64009, 0.99915
283, 74, 53.6669, 0.01709, 0.64119, 0.99915
284, 75, 53.6999, 0.01673, 0.6407, 0.99915
285, 75, 53.6999, 0.01685, 0.64131, 0.99915
286, 75, 53.6999, 0.01697, 0.6407, 0.99915
287, 76, 53.7338, 0.01697, 0.64083, 0.99915
288, 76, 53.7338, 0.01697, 0.64095, 0.99915
289, 76, 53.7338, 0.01697, 0.64083, 0.99915
290, 77, 53.7668, 0.01673, 0.64119, 0.99915
291, 77, 53.7668, 0.01685, 0.64156, 0.99915
292, 77, 53.7668, 0.01685, 0.64083, 0.99915
293, 78, 53.7998, 0.01685, 0.64107, 0.99915
294, 78, 53.7998, 0.01709, 0.64119, 0.99915
295, 78, 53.7998, 0.01673, 0.64144, 0.99915
296, 79, 53.8328, 0.01673, 0.64095, 0.99915
297, 79, 53.8328, 0.01697, 0.64229, 0.99915
298, 79, 53.8328, 0.01685, 0.64253, 0.99915
299, 80, 53.8667, 0.01685, 0.64278, 0.99915
300, 80, 53.8667, 0.0166, 0.64168, 0.99915
301, 80, 53.8667, 0.01673, 0.6407, 0.99915
302, 81, 53.8997, 0.01721, 0.63924, 0.99915
303, 81, 53.8997, 0.01697, 0.63899, 0.99915
304, 81, 53.8997, 0.01685, 0.63863, 0.99915
305, 82, 53.9327, 0.01697, 0.63826, 0.99915
306, 82, 53.9337, 0.01648, 0.63814, 0.99915
307, 82, 53.9337, 0.01709, 0.63838, 0.99915
308, 83, 53.9657, 0.01697, 0.63948, 0.99915
309, 83, 53.9657, 0.01709, 0.63985, 0.99915
310, 83, 53.9657, 0.0166, 0.63851, 0.99915
311, 84, 53.9995, 0.01709, 0.63826, 0.99915
312, 84, 53.9995, 0.01673, 0.63814, 0.99915
313, 84, 54.0005, 0.01709, 0.63887, 0.99915
314, 84, 54.0005, 0.01673, 0.63851, 0.99915
315, 85, 54.0325, 0.01685, 0.63875, 0.99915
316, 85, 54.0335, 0.01685, 0.63973, 0.99915
317, 85, 54.0335, 0.01673, 0.64034, 0.99915
318, 86, 54.0655, 0.01721, 0.64131, 0.99915
319, 86, 54.0655, 0.01697, 0.64009, 0.99915
320, 86, 54.0655, 0.01685, 0.6396, 0.99915
321, 87, 54.0984, 0.0166, 0.65425, 0.99915
322, 87, 54.0984, 0.01648, 0.65926, 0.99915
323, 88, 54.1324, 0.01636, 0.67232, 0.99915
324, 88, 54.1324, 0.01636, 0.68233, 0.99915
325, 88, 54.1324, 0.01587, 0.69051, 0.99915
326, 88, 54.1324, 0.01636, 0.69674, 0.99915
327, 89, 54.1654, 0.01648, 0.70297, 0.99915
328, 89, 54.1654, 0.0166, 0.71054, 0.99915
329, 89, 54.1654, 0.0166, 0.71994, 0.99915
330, 90, 54.1984, 0.01648, 0.72983, 0.99915
331, 90, 54.1984, 0.02796, 0.73996, 0.99915
332, 90, 54.1984, 0.04688, 0.74826, 0.99915
333, 91, 54.2323, 0.06605, 0.75632, 0.99915
334, 91, 54.2323, 0.08815, 0.76328, 0.99915
335, 91, 54.2323, 0.10609, 0.76755, 0.99915
336, 92, 54.2653, 0.11952, 0.76999, 0.99915
337, 92, 54.2653, 0.13344, 0.775, 0.99915
338, 92, 54.2653, 0.15041, 0.78098, 0.99915
339, 93, 54.2983, 0.1653, 0.78537, 0.99915
340, 93, 54.2983, 0.17678, 0.78794, 0.99915
341, 93, 54.2983, 0.18703, 0.7905, 0.99915
342, 94, 54.3312, 0.199, 0.7949, 0.99915
343, 94, 54.3312, 0.2095, 0.79819, 0.99915
344, 94, 54.3312, 0.22244, 0.80259, 0.99915
345, 95, 54.3642, 0.23074, 0.80393, 0.99915
346, 95, 54.3642, 0.23721, 0.80515, 0.99915
347, 95, 54.3642, 0.24368, 0.80711, 0.99915
348, 96, 54.3982, 0.25235, 0.8104, 0.99915
349, 96, 54.3982, 0.26273, 0.81431, 0.99915
350, 96, 54.3982, 0.27335, 0.81883, 0.99915
351, 97, 54.4312, 0.28446, 0.822, 0.99915
352, 97, 54.4312, 0.29667, 0.8253, 0.99915
353, 97, 54.4312, 0.309, 0.83018, 0.99915
354, 98, 54.4641, 0.32401, 0.83604, 0.99915
355, 98, 54.4641, 0.33915, 0.84056, 0.99915
356, 98, 54.4641, 0.34941, 0.84288, 0.99915
357, 99, 54.4981, 0.35979, 0.84617, 0.99915
358, 99, 54.4981, 0.37016, 0.84874, 0.99915
359, 99, 54.4981, 0.37981, 0.85179, 0.99915
360, 100, 54.5311, 0.39141, 0.85557, 0.99915
361, 100, 54.5311, 0.40239, 0.86009, 0.99915
362, 100, 54.5311, 0.4135, 0.86375, 0.99915
363, 101, 54.5641, 0.42364, 0.86644, 0.99915
364, 101, 54.5641, 0.43011, 0.86717, 0.99915
365, 101, 54.5641, 0.43719, 0.86876, 0.99915
366, 102, 54.5980, 0.44329, 0.87071, 0.99915
367, 102, 54.5990, 0.4494, 0.87181, 0.99915
368, 102, 54.5990, 0.45574, 0.87364, 0.99915
369, 103, 54.6310, 0.46185, 0.87633, 0.99915
370, 103, 54.6310, 0.46966, 0.88011, 0.99915
371, 103, 54.6310, 0.47979, 0.8828, 0.99915
372, 104, 54.6640, 0.48663, 0.88451, 0.99915
373, 104, 54.6640, 0.49335, 0.88634, 0.99915
374, 104, 54.6640, 0.49945, 0.88841, 0.99915
375, 105, 54.6980, 0.50507, 0.88976, 0.99915
376, 105, 54.6980, 0.51068, 0.89171, 0.99915
377, 105, 54.6980, 0.51447, 0.89208, 0.99915
378, 106, 54.7309, 0.51874, 0.89342, 0.99915
379, 106, 54.7309, 0.5246, 0.89574, 0.99915
380, 106, 54.7309, 0.52997, 0.89781, 0.99915
381, 107, 54.7639, 0.53547, 0.89879, 0.99915
382, 107, 54.7639, 0.54108, 0.9016, 0.99915
383, 107, 54.7639, 0.5445, 0.9016, 0.99915
384, 108, 54.7969, 0.54621, 0.90099, 0.99915
385, 108, 54.7969, 0.54853, 0.90233, 0.99915
386, 108, 54.7969, 0.55085, 0.90233, 0.99915
387, 109, 54.8299, 0.5539, 0.90429, 0.99915
388, 109, 54.8299, 0.55512, 0.90355, 0.99915
389, 109, 54.8299, 0.55695, 0.90514, 0.99915
390, 110, 54.8638, 0.55952, 0.90538, 0.99915
391, 110, 54.8638, 0.55878, 0.90453, 0.99915
392, 110, 54.8638, 0.55842, 0.9038, 0.99915
393, 111, 54.8958, 0.55878, 0.90441, 0.99915
394, 111, 54.8968, 0.55891, 0.90392, 0.99915
395, 111, 54.8968, 0.56025, 0.9049, 0.99915
396, 112, 54.9298, 0.56074, 0.90477, 0.99915
397, 112, 54.9298, 0.56293, 0.90575, 0.99915
398, 112, 54.9298, 0.56232, 0.90453, 0.99915
399, 113, 54.9628, 0.56281, 0.90502, 0.99915
400, 113, 54.9628, 0.56342, 0.90575, 0.99915
401, 113, 54.9628, 0.56525, 0.90685, 0.99915
402, 114, 54.9967, 0.56587, 0.90636, 0.99915
403, 114, 54.9967, 0.5688, 0.90807, 0.99915
404, 114, 54.9967, 0.57173, 0.9088, 0.99915
405, 115, 55.0297, 0.57453, 0.91076, 0.99915
406, 115, 55.0297, 0.57649, 0.91027, 0.99915
407, 115, 55.0297, 0.5771, 0.91039, 0.99915
408, 116, 55.0627, 0.58515, 0.91539, 0.99915
409, 116, 55.0627, 0.5937, 0.91857, 0.99915
410, 116, 55.0627, 0.59919, 0.9193, 0.99915
411, 117, 55.0957, 0.60115, 0.91808, 0.99915
412, 117, 55.0957, 0.60347, 0.91967, 0.99915
413, 117, 55.0957, 0.60518, 0.92052, 0.99915
414, 118, 55.1296, 0.60872, 0.92077, 0.99915
415, 118, 55.1296, 0.61067, 0.92052, 0.99915
416, 118, 55.1296, 0.61336, 0.92296, 0.99915
417, 119, 55.1636, 0.61555, 0.92284, 0.99915
418, 119, 55.1636, 0.61653, 0.92309, 0.99915
419, 119, 55.1636, 0.61568, 0.9215, 0.99915
420, 119, 55.1636, 0.61323, 0.92052, 0.99915
421, 120, 55.1951, 0.6103, 0.91942, 0.99915
422, 120, 55.1961, 0.60823, 0.91894, 0.99915
423, 121, 55.2291, 0.60273, 0.91637, 0.99915
424, 121, 55.2291, 0.59919, 0.91466, 0.99915
425, 121, 55.2291, 0.59309, 0.91271, 0.99915
426, 121, 55.2291, 0.58601, 0.91015, 0.99915
427, 122, 55.2621, 0.58027, 0.9088, 0.99915
428, 122, 55.2621, 0.57575, 0.90673, 0.99915
429, 123, 55.2950, 0.57087, 0.90599, 0.99915
430, 123, 55.2950, 0.56513, 0.90367, 0.99915
431, 123, 55.2960, 0.55976, 0.90197, 0.99915
432, 123, 55.2960, 0.55598, 0.90172, 0.99915
433, 124, 55.3280, 0.55378, 0.9016, 0.99915
434, 124, 55.3290, 0.54816, 0.89891, 0.99915
